type,id,apidoc_Text
method,org/apache/commons/collections/functors/NotPredicate/getInstance/Predicate, Factory to create the not predicate. @param predicate the predicate to decorate, not null @return the predicate @throws IllegalArgumentException if the predicate is null
method,org/apache/commons/collections/functors/NotPredicate/evaluate/Object, Evaluates the predicate returning the opposite to the stored predicate. @param object the input object @return true if predicate returns false
method,org/apache/commons/collections/functors/WhileClosure/execute/Object, Executes the closure until the predicate is false. @param input the input object
method,org/apache/commons/collections/functors/WhileClosure/getPredicate/, Gets the predicate in use. @return the predicate @since Commons Collections 3.1
method,org/apache/commons/collections/functors/WhileClosure/getClosure/, Gets the closure. @return the closure @since Commons Collections 3.1
method,org/apache/commons/collections/functors/WhileClosure/isDoLoop/, Is the loop a do-while loop. @return true is do-while, false if while @since Commons Collections 3.1
class,org/apache/commons/collections/functors/ChainedTransformer, Transformer implementation that chains the specified transformers together. The input object is passed to the first transformer. The transformed result is passed to the second transformer and so on. @since Commons Collections 3.0 @version $Revision: 814997 $ $Date: 2009-09-15 07:29:56 +0200 (Tue, 15 Sep 2009) $ @author Stephen Colebourne
method,org/apache/commons/collections/functors/ChainedTransformer/getInstance/Transformer;Transformer, Factory method that performs validation. @param transformer1 the first transformer, not null @param transformer2 the second transformer, not null @return the chained transformer @throws IllegalArgumentException if either transformer is null
method,org/apache/commons/collections/functors/ChainedTransformer/transform/Object, Transforms the input to result via each decorated transformer @param object the input object passed to the first transformer @return the transformed result
method,org/apache/commons/collections/functors/ChainedTransformer/getTransformers/, Gets the transformers, do not modify the array. @return the transformers @since Commons Collections 3.1
method,org/apache/commons/collections/functors/OnePredicate/getPredicates/, Gets the predicates, do not modify the array. @return the predicates @since Commons Collections 3.1
method,org/apache/commons/collections/functors/OnePredicate/OnePredicate/Predicate[], Constructor that performs no validation. Use getInstance if you want that. @param predicates the predicates to check, not cloned, not null
class,org/apache/commons/collections/functors/ExceptionClosure, Closure implementation that always throws an exception. @since Commons Collections 3.0 @version $Revision: 894507 $ $Date: 2009-12-30 00:12:18 +0100 (Wed, 30 Dec 2009) $ @author Stephen Colebourne
method,org/apache/commons/collections/functors/ExceptionClosure/getInstance/, Factory returning the singleton instance. @return the singleton instance @since Commons Collections 3.1
method,org/apache/commons/collections/functors/ExceptionClosure/execute/Object, Always throw an exception. @param input the input object @throws FunctorException always
field,org/apache/commons/collections/functors/ExceptionClosure/INSTANCE,Singleton predicate instance 
method,org/apache/commons/collections/functors/Equator/equate/Object;Object, Evaluates the two arguments for their equality. @param o1 the first object to be equated. @param o2 the second object to be equated. @return whether the two objects are equal.
class,org/apache/commons/collections/functors/NullIsTruePredicate, Predicate implementation that returns true if the input is null. @since Commons Collections 3.0 @version $Revision: 814997 $ $Date: 2009-09-15 07:29:56 +0200 (Tue, 15 Sep 2009) $ @author Stephen Colebourne
method,org/apache/commons/collections/functors/NullIsTruePredicate/getInstance/Predicate, Factory to create the null true predicate. @param predicate the predicate to decorate, not null @return the predicate @throws IllegalArgumentException if the predicate is null
class,org/apache/commons/collections/functors/NullIsExceptionPredicate, Predicate implementation that throws an exception if the input is null. @since Commons Collections 3.0 @version $Revision: 814997 $ $Date: 2009-09-15 07:29:56 +0200 (Tue, 15 Sep 2009) $ @author Stephen Colebourne
method,org/apache/commons/collections/functors/NullIsExceptionPredicate/getInstance/Predicate, Factory to create the null exception predicate. @param predicate the predicate to decorate, not null @return the predicate @throws IllegalArgumentException if the predicate is null
class,org/apache/commons/collections/functors/ExceptionTransformer, Transformer implementation that always throws an exception. @since Commons Collections 3.0 @version $Revision: 894507 $ $Date: 2009-12-30 00:12:18 +0100 (Wed, 30 Dec 2009) $ @author Stephen Colebourne
method,org/apache/commons/collections/functors/ExceptionTransformer/getInstance/, Factory returning the singleton instance. @return the singleton instance @since Commons Collections 3.1
field,org/apache/commons/collections/functors/ExceptionTransformer/INSTANCE,Singleton predicate instance 
method,org/apache/commons/collections/functors/ConstantFactory/getInstance/Object, Factory method that performs validation. @param constantToReturn the constant object to return each time in the factory @return the constant factory.
method,org/apache/commons/collections/functors/ConstantFactory/create/, Always return constant. @return the stored constant value
method,org/apache/commons/collections/functors/ConstantFactory/getConstant/, Gets the constant. @return the constant @since Commons Collections 3.1
method,org/apache/commons/collections/functors/ConstantFactory/ConstantFactory/Object, Constructor that performs no validation. Use getInstance if you want that. @param constantToReturn the constant to return each time
field,org/apache/commons/collections/functors/ConstantFactory/NULL_INSTANCE,Returns null each time 
class,org/apache/commons/collections/functors/NullPredicate, Predicate implementation that returns true if the input is null. @since Commons Collections 3.0 @version $Revision: 894507 $ $Date: 2009-12-30 00:12:18 +0100 (Wed, 30 Dec 2009) $ @author Stephen Colebourne
method,org/apache/commons/collections/functors/NullPredicate/getInstance/, Factory returning the singleton instance. @return the singleton instance @since Commons Collections 3.1 @deprecated use {@link #nullPredicate()} instead.
method,org/apache/commons/collections/functors/NullPredicate/nullPredicate/, Factory returning the singleton instance. @return the singleton instance @since Commons Collections 3.1
method,org/apache/commons/collections/functors/NullPredicate/evaluate/Object, Evaluates the predicate returning true if the input is null. @param object the input object @return true if input is null
field,org/apache/commons/collections/functors/NullPredicate/INSTANCE,Singleton predicate instance 
class,org/apache/commons/collections/functors/OrPredicate, Predicate implementation that returns true if either of the predicates return true. @since Commons Collections 3.0 @version $Revision: 814997 $ $Date: 2009-09-15 07:29:56 +0200 (Tue, 15 Sep 2009) $ @author Stephen Colebourne
