directive_Text,filePath,className,methodName,kind,,,,,,
"If you override this method, then you should make a call to super.checkSetFactory at the point the overridden method would normally throw an exception. ",java/lang/SecurityManager,SecurityManager,checkSetFactory,Method Extension Directive,,,,,,
"By convention, the returned object should be obtained by calling super.clone. If a class and all of its superclasses (except Object) obey this convention, it will be the case that x.clone().getClass() == x.getClass(). ",java/lang/Object,Object,clone,Method Extension Directive,,,,,,
"If you override this method, then you should make a call to super.checkConnect at the point the overridden method would normally throw an exception. ",java/lang/SecurityManager,SecurityManager,checkConnect,Method Extension Directive,,,,,,
"Note: To properly nest multiple overridings, subclasses should generally invoke super.terminated within this method.\n\n",java/util/concurrent/ThreadPoolExecutor,ThreadPoolExecutor,terminated,Method Extension Directive,,,,,,
"To preserve functionality, any further overrides of these methods in subclasses must invoke superclass versions, which effectively disables additional task customization.",java/util,util,concurrent,Method Extension Directive,,,,,,
"Note: To properly nest multiple overridings, subclasses should generally invoke super.beforeExecute at the end of this method.",java/util/concurrent/ThreadPoolExecutor,ThreadPoolExecutor,beforeExecute,Method Extension Directive,,,,,,
"Note: To properly nest multiple overridings, subclasses should generally invoke super.afterExecute at the beginning of this method.",java/util/concurrent/ThreadPoolExecutor,ThreadPoolExecutor,afterExecute,Method Extension Directive,,,,,,
Subclasses may override but must call super.doFillIntoGrid.,org/eclipse/jface/preference/StringFieldEditor,StringFieldEditor,doFillIntoGrid,Method Extension Directive,,,,,,
Subclasses may extend but must call the super implementation.,org/eclipse/jface/viewers/ViewerColumn,ViewerColumn,setLabelProvider,Method Extension Directive,,,,,,
Subclasses may call super as in the following example: ,org/eclipse/jface/dialogs/Dialog,Dialog,createDialogArea,Method Extension Directive,,,,,,
"This algorithm is implemented by this method. If it is overridden, the behavior specified here must be maintained. ",java/security/cert/CertPath,CertPath,equals,Method Extension Directive,,,,,,
"If this method is overridden, then a call to super.checkMemberAccess cannot be made, as the default implementation of checkMemberAccess relies on the code being checked being at a stack depth of 4.",java/lang/SecurityManager,SecurityManager,checkMemberAccess,Method Extension Directive,,,,,,
Subclasses must call this method at the end of their constructor(s),org/eclipse/jface/text/AbstractInformationControl,AbstractInformationControl,create,Call Contract Subclassing Directive,,,,,,
A concrete subclass of this class must call this constructor when it is activated via the two parameter constructor described above,java/rmi/activation/Activatable,Activatable,Activatable,Call Contract Subclassing Directive,,,,,,
A concrete subclass of this class must call this constructor when it is activated via the two parameter constructor described above.,java/rmi/activation/Activatable,Activatable,Activatable,Call Contract Subclassing Directive,,,,,,
"The field is initialized to false, but may be set to true by a subclass constructor (and should not be modified thereafter)",java/util/prefs,prefs,AbstractPreferences,Call Contract Subclassing Directive,,,,,,
"Subclasses of Component that override this method should either call super.update(g), or call paint(g) directly from their update method. ",java/awt/Component,Component,update,Call Contract Subclassing Directive,,,,,,
New pages should be added by calling addPage. ,org/eclipse/jface/wizard/Wizard,Wizard,addPages,Call Contract Subclassing Directive,,,,,,
"The message, image and title should be updated by the subclass, if desired",org/eclipse/jface/dialogs/ErrorDialog,ErrorDialog,setStatus,Call Contract Subclassing Directive,,,,,,
All subclasses must call this method when their control is first established. ,org/eclipse/jface/viewers/ContentViewer,ContentViewer,hookControl,Call Contract Subclassing Directive,,,,,,
"Clients are expected to call {@link #createMessageArea(Composite)}, otherwise neither the icon nor the message will appear. ",org/eclipse/jface,jface,dialogs,Call Contract Subclassing Directive,,,,,,
"Clients are expected to call this method, otherwise neither the icon nor the message will appear. ",org/eclipse/jface/dialogs/IconAndMessageDialog,IconAndMessageDialog,createMessageArea,Call Contract Subclassing Directive,,,,,,
"Thus this method is really only useful for subclasses to call in their constructor. However, it has public visibility for backward compatibility. ",org/eclipse/jface/preference/StringFieldEditor,StringFieldEditor,setValidateStrategy,Call Contract Subclassing Directive,,,,,,
"For each button a subclass contributes, it must also increase the parent's grid layout number of columns by one; that is,\n\n ((GridLayout) parent.getLayout()).numColumns++);\n",org/eclipse/jface/preference/PreferencePage,PreferencePage,contributeButtons,Call Contract Subclassing Directive,,,,,,
Subclasses wishing a preference page without these buttons should call this framework method before the page's control has been created. ,org/eclipse/jface/preference/PreferencePage,PreferencePage,noDefaultAndApplyButton,Call Contract Subclassing Directive,,,,,,
Subclasses should call getFieldEditorParent to obtain the parent control for each field editor.,org/eclipse/jface/preference/FieldEditorPreferencePage,FieldEditorPreferencePage,createFieldEditors,Call Contract Subclassing Directive,,,,,,
Subclasses must implement this framework method to paint images within the given bounds using one or more calls to the drawImage framework method. ,org/eclipse/jface/resource/CompositeImageDescriptor,CompositeImageDescriptor,drawCompositeImage,Call Contract Subclassing Directive,,,,,,
Subclasses need to call {@link #clearPositionCache()} after modifying the partitioner's positions.,org/eclipse/jface/text,text,rules,Call Contract Subclassing Directive,,,,,,
Subclasses should overwrite this method and use {@link #getIndentPrefixesForTab(int)} if applicable.,org/eclipse/jface/text/source/SourceViewerConfiguration,SourceViewerConfiguration,getIndentPrefixes,Call Contract Subclassing Directive,,,,,,
"When a proxy selector is registered, for instance, a subclass of URLConnection class should call the {@link #select select} method for each URL request so that the proxy selector can decide if a direct, or proxied connection should be used. ",java,java,net,Call Contract Subclassing Directive,,,,,,
If a connection cannot be established to a proxy (PROXY or SOCKS) servers then the caller should call the proxy selector's {@link #connectFailed connectFailed} method to notify the proxy selector that the proxy server is unavailable. ,java,java,net,Call Contract Subclassing Directive,,,,,,
The default implementation of this method should call getContent() and screen the return type for a match of the suggested types.,java/net/ContentHandler,ContentHandler,getContent,Call Contract Subclassing Directive,,,,,,
"If this method is overridden, the method that overrides it should additionally check to see if the calling thread has the RuntimePermission(modifyThread"") permission",java/lang/SecurityManager,SecurityManager,checkAccess,Call Contract Subclassing Directive,,,,,,
Subclasses may call the following methods to configure the wizard:\n\n    * addPage\n    * setHelpAvailable\n    * setDefaultPageImageDescriptor\n    * setDialogSettings\n    * setNeedsProgressMonitor\n    * setTitleBarColor\n    * setWindowTitle,org/eclipse/jface,jface,wizard,Call Contract Subclassing Directive,,,,,,
 Subclasses may call the following methods to configure the wizard page:\n\n    * setDescription\n    * setErrorMessage\n    * setImageDescriptor\n    * setMessage\n    * setPageComplete\n    * setPreviousPage\n    * setTitle,org/eclipse/jface,jface,wizard,Call Contract Subclassing Directive,,,,,,
Subclasses that support fields should override this and create an AttributedCharacterIterator with meaningful attributes. ,java/text/Format,Format,formatToCharacterIterator,Call Contract Subclassing Directive,,,,,,
Subclasses are required to call {@link #create()} at the end of their constructor.,org/eclipse/jface/text/AbstractInformationControl,AbstractInformationControl,AbstractInformationControl,Call Contract Subclassing Directive,,,,,,
Subclasses are required to call {@link #create()} at the end of their constructor.,org/eclipse/jface/text/AbstractInformationControl,AbstractInformationControl,AbstractInformationControl,Call Contract Subclassing Directive,,,,,,
Subclasses are required to call {@link #create()} at the end of their constructor.,org/eclipse/jface/text/AbstractInformationControl,AbstractInformationControl,AbstractInformationControl,Call Contract Subclassing Directive,,,,,,
Subclasses should call this method on construction.,org/eclipse/jface/viewers/CellEditor,CellEditor,setValueValid,Call Contract Subclassing Directive,,,,,,
"Subclasses MUST use try ...finally as follows to ensure that the busy flag is reset to its original value:\n\n boolean oldBusy = isBusy();\n setBusy(true);\n try {\n 	// do work\n } finally {\n 	setBusy(oldBusy);\n }\n",org/eclipse/jface/viewers/ColumnViewer,ColumnViewer,setBusy,Call Contract Subclassing Directive,,,,,,
