kind,containing-api-element,directive_Text,group_Id
"Method Overriding Directive","java/security/Policy/refresh/"," This method should be overridden if a refresh operation is supported by the policy implementation. ",1
"Method Overriding Directive","java/security/Identity/identityEquals/Identity"," This method should be overriden by subclasses to test for equality. ",1
"Method Overriding Directive","java/security/cert/X509CRLEntry/getCertificateIssuer/","Subclasses that wish to support indirect CRLs should override it.",1
"Method Overriding Directive","java/security/Signer","The management of a signer's private keys is an important and sensitive issue that should be handled by subclasses as appropriate to their intended use.",1
"Method Overriding Directive","java/security/MessageDigestSpi/engineDigest/byte[];int;int","Knowledgeable providers should override this method.",1
"Method Overriding Directive","java/security/cert/X509CRL/getRevokedCertificate/X509Certificate","Subclasses that wish to support indirect CRLs should override this method. ",1
"Method Overriding Directive","java/security/SignatureSpi/engineVerify/byte[];int;int","Subclasses should overwrite the default implementation",1
"Method Overriding Directive","java/security/Permission/newPermissionCollection/","Subclasses of class Permission should override this if they need to store their permissions in a particular PermissionCollection object in order to provide the correct semantics when the PermissionCollection.implies method is called. ",1
"Method Overriding Directive","java/security/Identity/equals/Object","Otherwise, it calls {@link #identityEquals(Identity) identityEquals}, which subclasses should override.",1
"Method Overriding Directive","java/security/SignatureSpi/engineSign/byte[];int;int","Knowledgeable providers should override this method.",1
"Method Overriding Directive","java/security/cert/X509Certificate/getExtendedKeyUsage/","Subclasses should override this method with a correct implementation. ",1
"Method Overriding Directive","java/security/cert/X509Certificate/getIssuerAlternativeNames/","Subclasses should override this method with a correct implementation. ",1
"Method Overriding Directive","java/security/cert/X509Certificate/getSubjectAlternativeNames/","Subclasses should override this method with a correct implementation.",1
"Method Overriding Directive","org/eclipse/jface/viewers/ViewerFilter/filter/Viewer;TreePath;Object[]","Subclasses may override ",1
"Method Overriding Directive","org/eclipse/jface/viewers/ViewerFilter","Subclasses must implement the select method and may implement the isFilterProperty method. ",1
"Method Overriding Directive","org/eclipse/jface/viewers/ViewerDropAdapter","Subclasses must implement the following methods:\n\n    * validateDrop - identifies valid drop targets in viewer\n    * performDrop - carries out a drop into a viewer",1
"Method Overriding Directive","org/eclipse/jface/viewers/ViewerDropAdapter/performDrop/Object","Subclasses must implement this method to provide drop behavior. ",1
"Method Overriding Directive","org/eclipse/jface/viewers/ViewerDropAdapter/validateDrop/Object;int;TransferData","Subclasses must implement this method to define which drops make sense. ",1
"Method Overriding Directive","org/eclipse/jface/viewers/TextCellEditor/isSelectAllEnabled/","Subclasses may override ",1
"Method Overriding Directive","org/eclipse/jface/viewers/TreePathViewerSorter/category/TreePath;Object",". Subclasses may override.",1
"Method Overriding Directive","org/eclipse/jface/viewers/LabelProvider/getText/Object","Subclasses may override. ",1
"Method Overriding Directive","org/eclipse/jface/viewers/LabelProvider","Subclasses may override any of the following methods:\n\n    * isLabelProperty\n    * getImage\n    * getText\n    * dispose",1
"Method Overriding Directive","org/eclipse/jface/viewers/DialogCellEditor/openDialogBox/Control","This framework method must be implemented by concrete subclasses. ",1
"Method Overriding Directive","org/eclipse/jface/viewers/DialogCellEditor","Subclasses may override the following methods:\n\n    * createButton: creates the cell editor's button control\n    * createContents: creates the cell editor's 'display value' control\n    * updateContents: updates the cell editor's 'display value' control after its value has changed\n    * openDialogBox: opens the dialog box when the end user presses the button",1
"Method Overriding Directive","org/eclipse/jface/viewers/StructuredViewer/handleInvalidSelection/ISelection;ISelection","Subclasses may override it to implement a different strategy for picking a new selection when the old selection becomes invalid. ",1
"Method Overriding Directive","org/eclipse/jface/viewers/StructuredViewer/setSelectionToWidget/List;boolean","Subclasses should override to set their selection based on the given list of elements. ",1
"Method Overriding Directive","org/eclipse/jface/viewers/ColumnViewerToolTipSupport/createViewerToolTipContentArea/Event;ViewerCell;Composite","Subclasses can overload this method to implement their own tool tip design. ",1
"Method Overriding Directive","org/eclipse/jface/viewers/ColumnViewer/hookEditingSupport/Control","Subclasses may override. ",1
"Method Overriding Directive","org/eclipse/jface/viewers/ColumnViewer/createViewerEditor/","To be implemented by subclasses.",1
"Method Overriding Directive","org/eclipse/jface/viewers/AbstractTreeViewer/createViewerEditor/","Subclasses should override. ",1
"Method Overriding Directive","org/eclipse/jface/viewers/CellEditor/isCopyEnabled/","Subclasses may override ",1
"Method Overriding Directive","org/eclipse/jface/viewers/CellEditor/isCutEnabled/","Subclasses may override ",1
"Method Overriding Directive","org/eclipse/jface/viewers/CellEditor/isDeleteEnabled/","Subclasses may override ",1
"Method Overriding Directive","org/eclipse/jface/viewers/CellEditor/isFindEnabled/","Subclasses may override ",1
"Method Overriding Directive","org/eclipse/jface/viewers/CellEditor/isPasteEnabled/","Subclasses may override ",1
"Method Overriding Directive","org/eclipse/jface/viewers/CellEditor/isRedoEnabled/","Subclasses may override ",1
"Method Overriding Directive","org/eclipse/jface/viewers/CellEditor/isSelectAllEnabled/","Subclasses may override ",1
"Method Overriding Directive","org/eclipse/jface/viewers/CellEditor/isUndoEnabled/","Subclasses may override ",1
"Method Overriding Directive","org/eclipse/jface/viewers/CellEditor/performCopy/","Subclasses may override ",1
"Method Overriding Directive","org/eclipse/jface/viewers/CellEditor/performCut/","Subclasses may override ",1
"Method Overriding Directive","org/eclipse/jface/viewers/CellEditor/performDelete/","Subclasses may override ",1
"Method Overriding Directive","org/eclipse/jface/viewers/CellEditor/performFind/","Subclasses may override ",1
"Method Overriding Directive","org/eclipse/jface/viewers/CellEditor/performPaste/","Subclasses may override ",1
"Method Overriding Directive","org/eclipse/jface/viewers/CellEditor/performRedo/","Subclasses may override ",1
"Method Overriding Directive","org/eclipse/jface/viewers/CellEditor/performSelectAll/","Subclasses may override ",1
"Method Overriding Directive","org/eclipse/jface/viewers/CellEditor/performUndo/","Subclasses may override ",1
"Method Overriding Directive","org/eclipse/jface/viewers/CellEditor/dependsOnExternalFocusListener/","Subclasses that hook their own focus listener should override this method and return false.",1
"Method Overriding Directive","org/eclipse/jface/viewers/BaseLabelProvider/isLabelProperty/Object;String","Subclasses may override. ",1
"Method Overriding Directive","org/eclipse/jface/viewers/AbstractTreeViewer/getItemAt/Point","Subclasses should override.",1
"Method Overriding Directive","org/eclipse/jface/viewers/ContentViewer/setLabelProvider/IBaseLabelProvider","Overriding this method is generally not required; however, if overriding in a subclass, super.setLabelProvider must be invoked.",1
"Method Overriding Directive","org/eclipse/jface/viewers/ContentViewer/setContentProvider/IContentProvider","Overriding this method is generally not required; however, if overriding in a subclass, super.setContentProvider must be invoked.",1
"Method Overriding Directive","org/eclipse/jface/viewers/ContentViewer/handleDispose/DisposeEvent","Subclasses should override this method to perform any additional cleanup of resources;",1
"Method Overriding Directive","org/eclipse/jface/viewers/ContentViewer/getLabelProvider/","Overriding this method is generally not required; however, if overriding in a subclass, super.getLabelProvider must be invoked.",1
